"","rho","correlation","pval","samples","num_nodes","pearson_r"
"443",0.681783322477713,0.678715049743015,0.003,1700,200,0.28
"444",0.681783322477713,0.683570445809865,0.043,1700,200,0.28
"445",0.681783322477713,0.682465784889119,0.052,1700,200,0.28
"446",0.681783322477713,0.67993309637901,0.029,1700,200,0.28
"447",0.681783322477713,0.681979301531413,0.014,1700,200,0.28
"448",0.681783322477713,0.680345027333384,0.022,1700,200,0.28
"449",0.681783322477713,0.683100501407602,0,1700,200,0.28
"450",0.681783322477713,0.683041136802396,0.052,1700,200,0.28
"451",0.681783322477713,0.680454136580469,0,1700,200,0.28
"452",0.681783322477713,0.679430727801242,0.252,1700,200,0.28
"453",0.681783322477713,0.679541822921101,0.003,1700,200,0.28
"454",0.681783322477713,0.684249636518262,0.06,1700,200,0.28
"455",0.681783322477713,0.682179622246929,0,1700,200,0.28
"456",0.681783322477713,0.680676204935163,0.052,1700,200,0.28
"457",0.681783322477713,0.681145906772034,0.001,1700,200,0.28
"458",0.681783322477713,0.683345288018468,0.004,1700,200,0.28
"459",0.681783322477713,0.683233322531651,0.002,1700,200,0.28
"460",0.681783322477713,0.68167650179889,0,1700,200,0.28
"461",0.681783322477713,0.679802769721789,0.164,1700,200,0.28
"462",0.681783322477713,0.683097004308619,0.008,1700,200,0.28
"463",0.681783322477713,0.676937222339468,0,1700,200,0.28
"464",0.681783322477713,0.680648153976265,0.002,1700,200,0.28
"465",0.681783322477713,0.679291677360054,0.006,1700,200,0.28
"466",0.681783322477713,0.681976351708212,0,1700,200,0.28
"467",0.681783322477713,0.6838065357868,0.007,1700,200,0.28
"468",0.681783322477713,0.683655759503323,0,1700,200,0.28
"469",0.681783322477713,0.679073974882737,0.475,1700,200,0.28
"470",0.681783322477713,0.679374132030965,0.025,1700,200,0.28
"471",0.681783322477713,0.677748993545775,0.043,1700,200,0.28
"472",0.681783322477713,0.684616162526089,0,1700,200,0.28
"473",0.681783322477713,0.682433140804791,0.045,1700,200,0.28
"474",0.681783322477713,0.682338181284476,0.021,1700,200,0.28
"475",0.681783322477713,0.67902052369575,0.172,1700,200,0.28
"476",0.681783322477713,0.679625102731644,0.001,1700,200,0.28
"477",0.681783322477713,0.680298483341171,0.001,1700,200,0.28
"478",0.681783322477713,0.686765569073171,0.003,1700,200,0.28
"479",0.681783322477713,0.681456650207262,0.036,1700,200,0.28
"480",0.681783322477713,0.680543863213028,0,1700,200,0.28
"481",0.681783322477713,0.681098533988666,0.321,1700,200,0.28
"482",0.681783322477713,0.682003695616733,0,1700,200,0.28
"483",0.681783322477713,0.682728477320548,0.001,1700,200,0.28
"484",0.681783322477713,0.677739044171173,0.001,1700,200,0.28
"485",0.681783322477713,0.684150998369501,0.172,1700,200,0.28
"486",0.681783322477713,0.682485814833709,0.025,1700,200,0.28
"487",0.681783322477713,0.678841552545343,0,1700,200,0.28
"488",0.681783322477713,0.682282557049362,0.034,1700,200,0.28
"489",0.681783322477713,0.682949844871255,0.002,1700,200,0.28
"490",0.681783322477713,0.681511763377863,0.002,1700,200,0.28
"491",0.681783322477713,0.678769137298819,0.224,1700,200,0.28
"492",0.681783322477713,0.678007456842955,0.001,1700,200,0.28
"493",0.681783322477713,0.681714314296737,0.07,1700,200,0.28
"494",0.681783322477713,0.684851843334678,0.012,1700,200,0.28
"495",0.681783322477713,0.679612815601446,0,1700,200,0.28
"496",0.681783322477713,0.681285861208224,0.016,1700,200,0.28
"497",0.681783322477713,0.681883369351204,0,1700,200,0.28
"498",0.681783322477713,0.680251222079113,0.04,1700,200,0.28
"499",0.681783322477713,0.683526078613889,0.104,1700,200,0.28
"500",0.681783322477713,0.684640574672127,0.044,1700,200,0.28
"501",0.159231318393722,0.178191107726222,0.512,2000,50,0.56
"502",0.159231318393722,0.157526688063598,0.683,2000,50,0.56
"503",0.159231318393722,0.15559722002067,0.097,2000,50,0.56
"504",0.159231318393722,0.179445034004889,0.588,2000,50,0.56
"505",0.159231318393722,0.130041904048803,0.423,2000,50,0.56
"506",0.159231318393722,0.205276174814344,0.684,2000,50,0.56
"507",0.159231318393722,0.128525531833646,0.074,2000,50,0.56
"508",0.159231318393722,0.176270169341653,0.098,2000,50,0.56
"509",0.159231318393722,0.169249750302492,0.526,2000,50,0.56
"510",0.159231318393722,0.163622589405576,0.913,2000,50,0.56
"511",0.159231318393722,0.183669395631972,0.193,2000,50,0.56
"512",0.159231318393722,0.15241458006279,0.529,2000,50,0.56
"513",0.159231318393722,0.153359499207917,0.344,2000,50,0.56
"514",0.159231318393722,0.14925299393332,0.835,2000,50,0.56
"515",0.159231318393722,0.166807391177283,0.392,2000,50,0.56
"516",0.159231318393722,0.187513819465829,0.558,2000,50,0.56
"517",0.159231318393722,0.182388145322894,0.507,2000,50,0.56
"518",0.159231318393722,0.146669085247232,0.538,2000,50,0.56
"519",0.159231318393722,0.171550371633074,0.999,2000,50,0.56
"520",0.159231318393722,0.20328410973596,0.984,2000,50,0.56
"521",0.159231318393722,0.171466373281306,0.021,2000,50,0.56
"522",0.159231318393722,0.187684545864234,0.891,2000,50,0.56
"523",0.159231318393722,0.174092526075959,0.279,2000,50,0.56
"524",0.159231318393722,0.156372403595964,0.203,2000,50,0.56
"525",0.159231318393722,0.165639232484058,0.623,2000,50,0.56
"526",0.159231318393722,0.159888052774162,0.868,2000,50,0.56
"527",0.159231318393722,0.159668854831259,0.486,2000,50,0.56
"528",0.159231318393722,0.152440612492394,0.356,2000,50,0.56
"529",0.159231318393722,0.15533888860399,0.851,2000,50,0.56
"530",0.159231318393722,0.166894325762851,0.093,2000,50,0.56
"531",0.159231318393722,0.150948229675512,0.052,2000,50,0.56
"532",0.159231318393722,0.126572818302728,0.016,2000,50,0.56
"533",0.159231318393722,0.167391514598522,0.858,2000,50,0.56
"534",0.159231318393722,0.151848387918081,0.076,2000,50,0.56
"535",0.159231318393722,0.156842576454872,0.38,2000,50,0.56
"536",0.159231318393722,0.173692272443291,0.094,2000,50,0.56
"537",0.159231318393722,0.160460020993202,0.134,2000,50,0.56
"538",0.159231318393722,0.149474700417495,0.907,2000,50,0.56
"539",0.159231318393722,0.174669505107399,0.09,2000,50,0.56
"540",0.159231318393722,0.149517852894887,0.01,2000,50,0.56
"541",0.159231318393722,0.144108512516438,0.431,2000,50,0.56
"542",0.159231318393722,0.161941249822535,0.872,2000,50,0.56
"543",0.159231318393722,0.134282523419772,0.644,2000,50,0.56
"544",0.159231318393722,0.171512016676904,0.141,2000,50,0.56
"545",0.159231318393722,0.148535608628159,0.054,2000,50,0.56
"546",0.159231318393722,0.169662583865061,0.472,2000,50,0.56
"547",0.159231318393722,0.18794591986491,0.476,2000,50,0.56
"548",0.159231318393722,0.135499930016588,0.073,2000,50,0.56
"549",0.159231318393722,0.137644962132873,0.125,2000,50,0.56
"550",0.159231318393722,0.176822249468501,0.036,2000,50,0.56
"551",0.159231318393722,0.177054937170509,0.428,2000,50,0.56
"552",0.159231318393722,0.176161410939659,0.3,2000,50,0.56
"553",0.159231318393722,0.142901677045353,0.782,2000,50,0.56
"554",0.159231318393722,0.144149620918438,0.462,2000,50,0.56
"555",0.159231318393722,0.135433650903853,0.385,2000,50,0.56
"556",0.159231318393722,0.192926225329208,0.951,2000,50,0.56
"557",0.159231318393722,0.180400457590373,0.132,2000,50,0.56
"558",0.159231318393722,0.153224657849023,0.841,2000,50,0.56
"559",0.159231318393722,0.1321151813433,0.126,2000,50,0.56
"560",0.159231318393722,0.189489445166312,0.166,2000,50,0.56
"561",0.159231318393722,0.160859754287188,0.596,2000,50,0.56
"562",0.159231318393722,0.180462005456695,0.912,2000,50,0.56
"563",0.159231318393722,0.142377973603269,0.083,2000,50,0.56
"564",0.159231318393722,0.151355276051302,0.249,2000,50,0.56
"565",0.159231318393722,0.152304811854349,0.486,2000,50,0.56
"566",0.159231318393722,0.152959786119362,0.059,2000,50,0.56
"567",0.159231318393722,0.192349826246599,0.355,2000,50,0.56
"568",0.159231318393722,0.167554030394678,0.576,2000,50,0.56
"569",0.159231318393722,0.180345776296106,0.897,2000,50,0.56
"570",0.159231318393722,0.175298704366837,0.023,2000,50,0.56
"571",0.159231318393722,0.169171554998128,0.349,2000,50,0.56
"572",0.159231318393722,0.168596437618451,0.115,2000,50,0.56
"573",0.159231318393722,0.176203499712761,0.721,2000,50,0.56
"574",0.159231318393722,0.158597846695838,0.805,2000,50,0.56
"575",0.159231318393722,0.15057773563649,0.591,2000,50,0.56
"576",0.159231318393722,0.140976414685019,0.562,2000,50,0.56
"577",0.159231318393722,0.160483323121149,0.728,2000,50,0.56
"578",0.159231318393722,0.182331676682587,0.11,2000,50,0.56
"579",0.159231318393722,0.167658329428711,0.239,2000,50,0.56
"580",0.159231318393722,0.159201189971161,0.51,2000,50,0.56
"581",0.159231318393722,0.164395842431577,0.586,2000,50,0.56
"582",0.159231318393722,0.128935923043232,0.179,2000,50,0.56
"583",0.159231318393722,0.176109165796185,0.121,2000,50,0.56
"584",0.159231318393722,0.169732016132138,0.802,2000,50,0.56
"585",0.159231318393722,0.197910834894341,0.333,2000,50,0.56
"586",0.159231318393722,0.148739663781355,0.537,2000,50,0.56
"587",0.159231318393722,0.162231032065312,0.101,2000,50,0.56
"588",0.159231318393722,0.202306140274022,0.101,2000,50,0.56
"589",0.159231318393722,0.156601397889312,0.098,2000,50,0.56
"590",0.159231318393722,0.153974431482602,0.942,2000,50,0.56
"591",0.159231318393722,0.202341531710944,0.772,2000,50,0.56
"592",0.159231318393722,0.138570609175286,0.739,2000,50,0.56
"593",0.159231318393722,0.180020528383094,0.363,2000,50,0.56
"594",0.159231318393722,0.141268589232326,0.983,2000,50,0.56
"595",0.159231318393722,0.141098792278044,0.742,2000,50,0.56
"596",0.159231318393722,0.155768931821964,0.352,2000,50,0.56
"597",0.159231318393722,0.128566224210865,0.759,2000,50,0.56
"598",0.159231318393722,0.163077616209713,0.586,2000,50,0.56
"599",0.159231318393722,0.172827898012699,0.044,2000,50,0.56
"600",0.159231318393722,0.17019045697697,0.901,2000,50,0.56
"601",0.281186213949695,0.286862018177422,0.472,5300,100,0.425
"602",0.281186213949695,0.295379058853684,0.017,5300,100,0.425
"603",0.281186213949695,0.275898512055728,0.021,5300,100,0.425
"604",0.281186213949695,0.287512125778152,0.666,5300,100,0.425
"605",0.281186213949695,0.281113630746696,0.313,5300,100,0.425
"606",0.281186213949695,0.286214371077179,0.9,5300,100,0.425
"607",0.281186213949695,0.264736811016029,1,5300,100,0.425
"608",0.281186213949695,0.27547999328079,0.169,5300,100,0.425
"609",0.281186213949695,0.282729409858801,0.118,5300,100,0.425
"610",0.281186213949695,0.28099432385012,0.51,5300,100,0.425
"611",0.281186213949695,0.281326648196556,0.089,5300,100,0.425
"612",0.281186213949695,0.272834294961934,0,5300,100,0.425
"613",0.281186213949695,0.281216679257835,0.254,5300,100,0.425
"614",0.281186213949695,0.283864060309048,0.008,5300,100,0.425
"615",0.281186213949695,0.285798677765616,0.348,5300,100,0.425
"616",0.281186213949695,0.286578449308442,0.755,5300,100,0.425
"617",0.281186213949695,0.299086656672487,0.803,5300,100,0.425
"618",0.281186213949695,0.282597319146965,0.328,5300,100,0.425
"619",0.281186213949695,0.282056206245741,0.182,5300,100,0.425
"620",0.281186213949695,0.280320606667759,0.153,5300,100,0.425
"621",0.281186213949695,0.276256221149827,0.81,5300,100,0.425
"622",0.281186213949695,0.267274158118466,0.027,5300,100,0.425
"623",0.281186213949695,0.296378616099425,0.566,5300,100,0.425
"624",0.281186213949695,0.285822850131916,0.069,5300,100,0.425
"625",0.281186213949695,0.288851906542618,0.068,5300,100,0.425
"626",0.281186213949695,0.27204912248613,0.429,5300,100,0.425
"627",0.281186213949695,0.275478950394542,0.32,5300,100,0.425
"628",0.281186213949695,0.278776563094729,0.16,5300,100,0.425
"629",0.281186213949695,0.26530686550119,0.534,5300,100,0.425
"630",0.281186213949695,0.279777471554235,0.273,5300,100,0.425
"631",0.281186213949695,0.299668862454222,0.337,5300,100,0.425
"632",0.281186213949695,0.272420577721484,0.164,5300,100,0.425
"633",0.281186213949695,0.281897794795366,0.865,5300,100,0.425
"634",0.281186213949695,0.275525773738932,0.108,5300,100,0.425
"635",0.281186213949695,0.286226834302177,0.002,5300,100,0.425
"636",0.281186213949695,0.270362501561373,0.015,5300,100,0.425
"637",0.281186213949695,0.267336156457723,0.943,5300,100,0.425
"638",0.281186213949695,0.297866175305852,0.004,5300,100,0.425
"639",0.281186213949695,0.288588122730815,0.159,5300,100,0.425
"640",0.281186213949695,0.281408724150093,0.024,5300,100,0.425
"641",0.281186213949695,0.285876743612215,0.678,5300,100,0.425
"642",0.281186213949695,0.29014408853327,0.703,5300,100,0.425
"643",0.281186213949695,0.28575793961785,0.033,5300,100,0.425
"644",0.281186213949695,0.258631135217188,0.238,5300,100,0.425
"645",0.281186213949695,0.256178807557805,0.033,5300,100,0.425
"646",0.281186213949695,0.271379466387641,0.589,5300,100,0.425
"647",0.281186213949695,0.262364422383254,0.147,5300,100,0.425
"648",0.281186213949695,0.293366724973315,0.042,5300,100,0.425
"649",0.281186213949695,0.28797164137024,0.001,5300,100,0.425
"650",0.281186213949695,0.278538155117318,0.034,5300,100,0.425
"651",0.281186213949695,0.26482960729148,0.008,5300,100,0.425
"652",0.281186213949695,0.278727916805768,0.703,5300,100,0.425
"653",0.281186213949695,0.286339271027874,0.35,5300,100,0.425
"654",0.281186213949695,0.272281334261228,0.658,5300,100,0.425
"655",0.281186213949695,0.26738546319331,0.351,5300,100,0.425
"656",0.281186213949695,0.284497820856093,0.668,5300,100,0.425
"657",0.281186213949695,0.280529608750719,0.085,5300,100,0.425
"658",0.281186213949695,0.294240319030222,0.061,5300,100,0.425
"659",0.281186213949695,0.279143763902909,0.423,5300,100,0.425
"660",0.281186213949695,0.269515941986612,0.279,5300,100,0.425
"661",0.281186213949695,0.275092575256444,0.374,5300,100,0.425
"662",0.281186213949695,0.278534009342502,0.022,5300,100,0.425
"663",0.281186213949695,0.28017198936578,0.025,5300,100,0.425
"664",0.281186213949695,0.288321622732147,0.01,5300,100,0.425
"665",0.281186213949695,0.26625191506711,0.011,5300,100,0.425
"666",0.281186213949695,0.280910871947388,0.449,5300,100,0.425
"667",0.281186213949695,0.276495588253886,0.166,5300,100,0.425
"668",0.281186213949695,0.275545007325371,0.351,5300,100,0.425
"669",0.281186213949695,0.259305966984773,0.089,5300,100,0.425
"670",0.281186213949695,0.270637667801727,0.747,5300,100,0.425
"671",0.281186213949695,0.28842026869304,0.451,5300,100,0.425
"672",0.281186213949695,0.268322851269601,0.001,5300,100,0.425
"673",0.281186213949695,0.26645189257199,0.883,5300,100,0.425
"674",0.281186213949695,0.278372274104226,0.011,5300,100,0.425
"675",0.281186213949695,0.272355119121692,0.266,5300,100,0.425
"676",0.281186213949695,0.280922347056524,0.688,5300,100,0.425
"677",0.281186213949695,0.262926074775675,0.076,5300,100,0.425
"678",0.281186213949695,0.274542140529382,0.164,5300,100,0.425
"679",0.281186213949695,0.282295318312964,0.122,5300,100,0.425
"680",0.281186213949695,0.277748138047212,0.813,5300,100,0.425
"681",0.281186213949695,0.284752881748186,0.304,5300,100,0.425
"682",0.281186213949695,0.281552148796364,0.095,5300,100,0.425
"683",0.281186213949695,0.272306322393487,0.069,5300,100,0.425
"684",0.281186213949695,0.293449443144825,0.695,5300,100,0.425
"685",0.281186213949695,0.273634173508814,0.022,5300,100,0.425
"686",0.281186213949695,0.291758783383071,0.917,5300,100,0.425
"687",0.281186213949695,0.282231971191956,0.672,5300,100,0.425
"688",0.281186213949695,0.28373741163799,0.651,5300,100,0.425
"689",0.281186213949695,0.278571694888832,0.982,5300,100,0.425
"690",0.281186213949695,0.29448225986342,0.203,5300,100,0.425
"691",0.281186213949695,0.265064962095788,0.208,5300,100,0.425
"692",0.281186213949695,0.272685486577525,0.241,5300,100,0.425
"693",0.281186213949695,0.288560818073984,0.001,5300,100,0.425
"694",0.281186213949695,0.275839959001077,0.961,5300,100,0.425
"695",0.281186213949695,0.300667817402945,0.031,5300,100,0.425
"696",0.281186213949695,0.272664861157174,0.328,5300,100,0.425
"697",0.281186213949695,0.281902813858006,0.034,5300,100,0.425
"698",0.281186213949695,0.301609048444561,0.382,5300,100,0.425
"699",0.281186213949695,0.282042087954453,0.563,5300,100,0.425
"700",0.281186213949695,0.283241250337352,0.898,5300,100,0.425
"701",0.953179207164794,0.950905612627064,0.001,4200,10,0.88
"702",0.953179207164794,0.934630267991211,0.007,4200,10,0.88
"703",0.953179207164794,0.960508325220744,0.003,4200,10,0.88
"704",0.953179207164794,0.95236911965385,0,4200,10,0.88
"705",0.953179207164794,0.948787195021903,0.013,4200,10,0.88
"706",0.953179207164794,0.963774292815833,0.001,4200,10,0.88
"707",0.953179207164794,0.942524710514852,0.052,4200,10,0.88
"708",0.953179207164794,0.948494891597153,0.002,4200,10,0.88
"709",0.953179207164794,0.957224921502959,0,4200,10,0.88
"710",0.953179207164794,0.947919783848627,0.001,4200,10,0.88
"711",0.953179207164794,0.946529542051946,0.004,4200,10,0.88
"712",0.953179207164794,0.953400999305324,0,4200,10,0.88
"713",0.953179207164794,0.949161891121805,0.004,4200,10,0.88
"714",0.953179207164794,0.947035239808323,0.021,4200,10,0.88
"715",0.953179207164794,0.93417661130035,0.01,4200,10,0.88
"716",0.953179207164794,0.94274698681269,0.001,4200,10,0.88
"717",0.953179207164794,0.952647291868114,0.001,4200,10,0.88
"718",0.953179207164794,0.939224228786768,0.003,4200,10,0.88
"719",0.953179207164794,0.946971948971429,0,4200,10,0.88
"720",0.953179207164794,0.945325826077497,0.009,4200,10,0.88
"721",0.953179207164794,0.944843402806698,0.012,4200,10,0.88
"722",0.953179207164794,0.942506122506871,0.001,4200,10,0.88
"723",0.953179207164794,0.946508941332609,0,4200,10,0.88
"724",0.953179207164794,0.947299459336073,0.001,4200,10,0.88
"725",0.953179207164794,0.945271949216373,0.002,4200,10,0.88
"726",0.953179207164794,0.950405248526575,0.002,4200,10,0.88
"727",0.953179207164794,0.954606646532882,0.001,4200,10,0.88
"728",0.953179207164794,0.950307566339575,0,4200,10,0.88
"729",0.953179207164794,0.943886535977324,0.001,4200,10,0.88
"730",0.953179207164794,0.952200907073105,0,4200,10,0.88
"731",0.953179207164794,0.954540053643641,0.011,4200,10,0.88
"732",0.953179207164794,0.961889381932726,0.002,4200,10,0.88
"733",0.953179207164794,0.958472841961749,0,4200,10,0.88
"734",0.953179207164794,0.937850422920321,0.012,4200,10,0.88
"735",0.953179207164794,0.952416685914006,0.001,4200,10,0.88
"736",0.953179207164794,0.936331962378162,0.001,4200,10,0.88
"737",0.953179207164794,0.945596880751224,0.001,4200,10,0.88
"738",0.953179207164794,0.944682861894506,0,4200,10,0.88
"739",0.953179207164794,0.951605596092429,0,4200,10,0.88
"740",0.953179207164794,0.965967432764573,0.002,4200,10,0.88
"741",0.953179207164794,0.955517843018218,0,4200,10,0.88
"742",0.953179207164794,0.949404259622583,0,4200,10,0.88
"743",0.953179207164794,0.942864010667304,0,4200,10,0.88
"744",0.953179207164794,0.957365105687293,0,4200,10,0.88
"745",0.953179207164794,0.963257418250793,0,4200,10,0.88
"746",0.953179207164794,0.937747916398297,0,4200,10,0.88
"747",0.953179207164794,0.952567982752845,0.001,4200,10,0.88
"748",0.953179207164794,0.946269772156496,0.008,4200,10,0.88
"749",0.953179207164794,0.950558275161319,0.002,4200,10,0.88
"750",0.953179207164794,0.956329365668287,0.004,4200,10,0.88
"751",0.953179207164794,0.949807955062786,0,4200,10,0.88
"752",0.953179207164794,0.937584904395277,0,4200,10,0.88
"753",0.953179207164794,0.959511169197362,0.018,4200,10,0.88
"754",0.953179207164794,0.937991905258178,0.001,4200,10,0.88
"755",0.953179207164794,0.953477989261402,0,4200,10,0.88
"756",0.953179207164794,0.955375417408346,0.037,4200,10,0.88
"757",0.953179207164794,0.955437959555438,0.006,4200,10,0.88
"758",0.953179207164794,0.96276061734817,0.001,4200,10,0.88
"759",0.953179207164794,0.956888144342206,0.002,4200,10,0.88
"760",0.953179207164794,0.942692219914932,0,4200,10,0.88
"761",0.953179207164794,0.955253533455185,0.001,4200,10,0.88
"762",0.953179207164794,0.940236352539847,0,4200,10,0.88
"763",0.953179207164794,0.962507335589264,0.005,4200,10,0.88
"764",0.953179207164794,0.936195723593123,0,4200,10,0.88
"765",0.953179207164794,0.961659097674025,0,4200,10,0.88
"766",0.953179207164794,0.943085579393879,0.004,4200,10,0.88
"767",0.953179207164794,0.949432290503031,0.008,4200,10,0.88
"768",0.953179207164794,0.947973021611971,0.03,4200,10,0.88
"769",0.953179207164794,0.94410462096285,0,4200,10,0.88
"770",0.953179207164794,0.953588280307838,0.001,4200,10,0.88
"771",0.953179207164794,0.946149549493276,0.001,4200,10,0.88
"772",0.953179207164794,0.941796421891946,0.004,4200,10,0.88
"773",0.953179207164794,0.956234854947219,0,4200,10,0.88
"774",0.953179207164794,0.961901375500241,0,4200,10,0.88
"775",0.953179207164794,0.936016934232915,0.006,4200,10,0.88
"776",0.953179207164794,0.944155212324077,0.059,4200,10,0.88
"777",0.953179207164794,0.963920835605453,0.001,4200,10,0.88
"778",0.953179207164794,0.951966657065341,0.001,4200,10,0.88
"779",0.953179207164794,0.944523936143427,0.002,4200,10,0.88
"780",0.953179207164794,0.957574643183724,0.005,4200,10,0.88
"781",0.953179207164794,0.93953190893607,0.021,4200,10,0.88
"782",0.953179207164794,0.95223209853111,0.051,4200,10,0.88
"783",0.953179207164794,0.937558306839915,0.003,4200,10,0.88
"784",0.953179207164794,0.954186307582638,0.002,4200,10,0.88
"785",0.953179207164794,0.961824870356923,0.005,4200,10,0.88
"786",0.953179207164794,0.960609992449392,0,4200,10,0.88
"787",0.953179207164794,0.950796576924409,0,4200,10,0.88
"788",0.953179207164794,0.952597112320386,0.006,4200,10,0.88
"789",0.953179207164794,0.95470119902452,0,4200,10,0.88
"790",0.953179207164794,0.961348144440902,0,4200,10,0.88
"791",0.953179207164794,0.951696869843626,0,4200,10,0.88
"792",0.953179207164794,0.955273336267176,0.026,4200,10,0.88
"793",0.953179207164794,0.957584623652358,0.001,4200,10,0.88
"794",0.953179207164794,0.940328850106555,0.001,4200,10,0.88
"795",0.953179207164794,0.960339454176033,0.002,4200,10,0.88
"796",0.953179207164794,0.954559830839439,0.008,4200,10,0.88
"797",0.953179207164794,0.940768479359312,0.005,4200,10,0.88
"798",0.953179207164794,0.953878525159237,0.011,4200,10,0.88
"799",0.953179207164794,0.957078451053025,0,4200,10,0.88
"800",0.953179207164794,0.949164363759211,0.008,4200,10,0.88
"801",0.187757652951404,0.26776586009945,0.712,9200,10,0.88
"802",0.187757652951404,0.190666556014296,0.607,9200,10,0.88
"803",0.187757652951404,0.23114132888414,0.188,9200,10,0.88
"804",0.187757652951404,0.223358007196455,0.246,9200,10,0.88
"805",0.187757652951404,0.147865032990193,0.824,9200,10,0.88
"806",0.187757652951404,0.12478924053263,0.527,9200,10,0.88
"807",0.187757652951404,0.0564656916593546,0.043,9200,10,0.88
"808",0.187757652951404,0.151586894998801,0.966,9200,10,0.88
"809",0.187757652951404,0.28468026507904,0.487,9200,10,0.88
"810",0.187757652951404,0.144638503696985,0.543,9200,10,0.88
"811",0.187757652951404,0.108031046488826,0.853,9200,10,0.88
"812",0.187757652951404,0.251491518458221,0.633,9200,10,0.88
"813",0.187757652951404,0.0948210230090032,0.904,9200,10,0.88
"814",0.187757652951404,-0.0206958998148578,0.207,9200,10,0.88
"815",0.187757652951404,0.308949694010848,0.179,9200,10,0.88
"816",0.187757652951404,0.0473916712817821,0.762,9200,10,0.88
"817",0.187757652951404,0.1556636949373,0.277,9200,10,0.88
"818",0.187757652951404,0.178425787616127,0.106,9200,10,0.88
"819",0.187757652951404,0.213153183640629,0.263,9200,10,0.88
"820",0.187757652951404,0.177011314625779,0.74,9200,10,0.88
"821",0.187757652951404,0.0486688882290051,0.229,9200,10,0.88
"822",0.187757652951404,0.0207352738495538,0.316,9200,10,0.88
"823",0.187757652951404,0.273386407032466,0.456,9200,10,0.88
"824",0.187757652951404,0.162948743628801,0.105,9200,10,0.88
"825",0.187757652951404,0.106608109689099,0.921,9200,10,0.88
"826",0.187757652951404,0.375764835804025,0.17,9200,10,0.88
"827",0.187757652951404,0.0715649552566249,0.12,9200,10,0.88
"828",0.187757652951404,0.00544786084624571,0.5,9200,10,0.88
"829",0.187757652951404,0.00293269353253384,0.264,9200,10,0.88
"830",0.187757652951404,-0.0558881943083954,0.85,9200,10,0.88
"831",0.187757652951404,0.0305468256085235,0.563,9200,10,0.88
"832",0.187757652951404,0.164447252041384,0.842,9200,10,0.88
"833",0.187757652951404,0.32973044350513,0.197,9200,10,0.88
"834",0.187757652951404,0.299069996722407,0.321,9200,10,0.88
"835",0.187757652951404,0.173249232308334,0.186,9200,10,0.88
"836",0.187757652951404,0.288738650118791,0.621,9200,10,0.88
"837",0.187757652951404,0.0769817229821042,0.153,9200,10,0.88
"838",0.187757652951404,-0.066694635879748,0.618,9200,10,0.88
"839",0.187757652951404,0.236714969005828,0.091,9200,10,0.88
"840",0.187757652951404,0.22323562094214,0.005,9200,10,0.88
"841",0.187757652951404,0.136678579170331,0.957,9200,10,0.88
"842",0.187757652951404,0.131349610653045,0.24,9200,10,0.88
"843",0.187757652951404,0.203612659151707,0.024,9200,10,0.88
"844",0.187757652951404,0.108189582703567,0.268,9200,10,0.88
"845",0.187757652951404,0.0154798287604471,0.185,9200,10,0.88
"846",0.187757652951404,0.247405605568854,0.069,9200,10,0.88
"847",0.187757652951404,0.257751937478253,0.51,9200,10,0.88
"848",0.187757652951404,0.219846920879449,0.875,9200,10,0.88
"849",0.187757652951404,0.133698358931076,0.698,9200,10,0.88
"850",0.187757652951404,0.0648894679267149,0.57,9200,10,0.88
"851",0.187757652951404,0.18963913834257,0.315,9200,10,0.88
"852",0.187757652951404,0.0438386992710544,0.822,9200,10,0.88
"853",0.187757652951404,0.177993962180968,0.14,9200,10,0.88
"854",0.187757652951404,0.110003185563361,0.837,9200,10,0.88
"855",0.187757652951404,0.210469697514723,0.629,9200,10,0.88
"856",0.187757652951404,0.268171957631481,0.526,9200,10,0.88
"857",0.187757652951404,0.178225809062389,0.907,9200,10,0.88
"858",0.187757652951404,0.0323134347867347,0.068,9200,10,0.88
"859",0.187757652951404,0.166047190285183,0.182,9200,10,0.88
"860",0.187757652951404,0.17488183673017,0.392,9200,10,0.88
"861",0.187757652951404,0.269030695250274,0.852,9200,10,0.88
"862",0.187757652951404,0.0947349803727192,0.121,9200,10,0.88
"863",0.187757652951404,0.0948363450348171,0.698,9200,10,0.88
"864",0.187757652951404,0.00997950298825241,0.991,9200,10,0.88
"865",0.187757652951404,0.0985776683763172,0.544,9200,10,0.88
"866",0.187757652951404,0.179442349395724,0.734,9200,10,0.88
"867",0.187757652951404,0.288424297626925,0.808,9200,10,0.88
"868",0.187757652951404,0.170074529832852,0.417,9200,10,0.88
"869",0.187757652951404,0.197128488546961,0.855,9200,10,0.88
"870",0.187757652951404,0.151941274490411,0.804,9200,10,0.88
"871",0.187757652951404,0.284262435562229,0.292,9200,10,0.88
"872",0.187757652951404,0.179968459239739,0.048,9200,10,0.88
"873",0.187757652951404,0.102253172105147,0.293,9200,10,0.88
"874",0.187757652951404,0.136090037312243,0.62,9200,10,0.88
"875",0.187757652951404,0.350054828308688,0.89,9200,10,0.88
"876",0.187757652951404,-0.100368325032591,0.072,9200,10,0.88
"877",0.187757652951404,0.187091548948139,0.339,9200,10,0.88
"878",0.187757652951404,0.216269464391652,0.178,9200,10,0.88
"879",0.187757652951404,0.19456517485299,0.31,9200,10,0.88
"880",0.187757652951404,0.050595778928512,0.319,9200,10,0.88
