"","mean_sampling","cors_true","cors_est","cors_est_lb","cors_est_ub","evs_true","evs_est","evs_est_lb","evs_est_ub","a","b","cv_true"
"34",12.3884769885335,0.291321945391691,0.274452147400218,0,0,0.0708331672561167,0.0690040339332113,0,0,11.6280441605748,1.17501461448393,0.0861199586955458
"35",44.0460093328729,0.310090217364009,0.277288156196908,0,0,0.102293805399807,0.0749566570382105,0,0,64.3795294841336,247.710969620383,0.111656900478235
"36",54.9803683422506,0.160083367054706,0.280444018505458,0,0,0.0319811905218848,0.0772141192894131,0,0,7.10071636048408,0.0355004349975075,0.0253789644454335
"37",83.0288108256646,0.655670463036205,0.655083162904227,0,0,0.415545582789341,0.426215733288722,0,0,11.1970477464261,1.61696601785562,0.100044822134492
"38",29.4837854017969,0.385363340821477,0.265583806706721,0,0,0.200854930129121,0.0685543741621845,0,0,27.9127725918481,70.7559305505306,0.15924542356025
"39",21.4473482912872,0.271018373921343,0.00181974497428095,0,0,0.0692639209286868,3.12997360170238e-06,0,0,48.9503568218114,12.0003802714244,0.0626430963424046
"40",10.6555881237146,0.405702217551682,0.505077345337106,0,0,0.162706742153582,0.230030439822259,0,0,11.2088786481358,14.0200126749148,0.221473737997234
"41",5.61208712798543,0.608424046208259,0.644444009978092,0,0,0.535692458956471,0.364441663472013,0,0,0.755400279570521,2.85456790531662,0.92939059349283
"42",40.1605432971846,0.959941444036305,0.97320098146935,0,0,0.899369155916284,0.945176886314541,0,0,0.529196480034501,1.03797543457419,0.894681898308739
"43",83.5581141954754,0.32583809026,0.000504183864317791,0,0,0.193545919857312,2.5013172465728e-07,0,0,126.431676331759,73.9002671406809,0.0561176275739994
"44",75.2485529985279,0.94897702002278,0.955894976600532,0,0,0.90622889004806,0.912566040888701,0,0,0.947179656247166,4.96238750383429,0.867332803344575
"45",93.106693706708,0.628067531241256,0.656458378157698,0,0,0.375219583934771,0.428080973472731,0,0,4.26818220571151,0.158058835224565,0.0848322679439483
"46",32.4175986812916,0.608611769974168,0.616038855540331,0,0,0.357070875234862,0.371664085517469,0,0,2.73044874123407,0.217268445198804,0.137433772788834
"47",97.6915938216262,0.985306759714939,0.993088171059812,0,0,0.978300095572946,0.986040898669476,0,0,0.311414880008469,0.479088571729497,0.927151410075589
"48",24.3536479359027,0.619687206478721,0.644911781060545,0,0,0.309043042733217,0.405635110724104,0,0,8.97650642862271,3.16969678243569,0.170475483660949
"49",66.847062029643,0.23954963782196,0.270540915046747,0,0,0.02672050521132,0.0721573102613556,0,0,105.864372260799,5.05091097168204,0.0213671296606587
"50",28.6618547278922,0.740743347239736,0.746604937225248,0,0,0.550391665421126,0.547870461466571,0,0,4.27509891988809,1.29665175803592,0.234467745545429
"51",77.5777396541089,0.88720198247933,0.887075583612854,0,0,0.913140251019325,0.784886732708852,0,0,3.66187902299159,1.51075466141929,0.262063994429523
"52",76.3623971568886,0.943396064027036,0.962795210185367,0,0,0.880537521052758,0.926015073474613,0,0,1.50780724531171,0.832936797292429,0.410607615339264
"53",85.1268603175413,0.958166033590385,0.981540396552616,0,0,0.867153466421326,0.962847375412289,0,0,0.883171521069896,0.51714697725689,0.496178475937909
"54",46.8350692652166,0.243742129872838,0.00128148060330475,0,0,0.0468587960613762,1.60798261898584e-06,0,0,103.465049589919,15.1630829903708,0.0334960519720343
"55",54.154916168889,0.262554554191772,0.265494846441172,0,0,0.0503340077953067,0.0691826824742132,0,0,204.087452705098,233.855071606375,0.0475815013870976
"56",62.7564638964832,0.709317416162518,0.797288329476646,0,0,0.548718817299546,0.63085339982324,0,0,1.63326928420076,0.0693188529175757,0.147321687053214
"57",80.2007468552329,0.947655649595552,0.965968699062938,0,0,0.905610967598633,0.932270241792219,0,0,1.3321813148526,0.677724123140255,0.41063736166508
"58",83.6400760321412,0.979734977246027,0.990643807236678,0,0,0.935539606924472,0.980961632576256,0,0,0.374258052803254,0.159205683133519,0.757763525753238
"59",20.7283973256126,0.827082568534984,0.85349705335383,0,0,0.616961909991574,0.716421243943192,0,0,0.910247545990132,0.454257729833793,0.370589230225521
"60",17.8462343183346,0.657114006596272,0.745740899678193,0,0,0.437910860989173,0.538998753529287,0,0,2.04957043920536,0.437278313467531,0.240672067305589
"61",24.1209413278848,0.949025682558046,0.985043190512406,0,0,0.913479823242585,0.96873592313933,0,0,0.0987850109584988,0.0847655995256937,0.883904775196152
"62",69.4947933263611,0.396055231609534,0.169066128249411,0,0,0.088463476615276,0.0283325502262133,0,0,35.4321845246993,539.567261122982,0.158123761851921
"63",12.1088086641394,0.391690731335287,0.429692818587352,0,0,0.171208093007871,0.170430519332108,0,0,3.58129047297787,48.7134113150411,0.50560175893821
"64",47.4779044636525,0.679281530440924,0.724782684135203,0,0,0.328368717973557,0.514395843062208,0,0,3.9119123939078,54.022390438546,0.453723439839377
"65",64.4760893571656,0.716034747909825,0.699169853739247,0,0,0.519071435633871,0.486137576185402,0,0,5.73260722354142,0.261269580867099,0.131263355251772
"66",72.5752050550655,0.841506634854958,0.850497741394235,0,0,0.701412122177804,0.72048579969935,0,0,6.06176022588804,13.0789633443248,0.326702524519234
"67",18.5370969376527,0.559257511585022,0.668214878173639,0,0,0.314193807273559,0.431187213928707,0,0,0.222702529342003,0.00800943375555949,0.172677347179353
"68",6.46757458569482,0.897772551324148,0.937644359954465,0,0,0.832717264522142,0.86878789075674,0,0,0.0544260516417017,0.0350363147093245,1.01455986369169
"69",85.5114391760435,0.964198804873561,0.972791617241905,0,0,0.973431876859374,0.945706296594555,0,0,1.43392303006372,2.12407124306726,0.594008018678466
"70",82.356007718714,0.975184428982931,0.989834047097647,0,0,0.911753148036418,0.979029743098604,0,0,0.29980404292472,0.141684049930008,0.507475479268241
"71",43.1555935794022,0.927787109240396,0.945438345980977,0,0,0.857167317891903,0.891120795288368,0,0,1.04802423380951,2.74045845985538,0.739367999513295
"72",65.5453915665857,0.967903525132211,0.987329620588225,0,0,0.947157535753006,0.974497285440437,0,0,0.401353856753403,0.217816710688267,0.6471355196338
"73",76.3790976735763,0.336096164075562,0.277114535938092,0,0,0.259229598343227,0.0756928862045755,0,0,13.5413236326389,1.16203164292981,0.0637841223545889
"74",32.5776868418325,0.928046898305112,0.939311137269624,0,0,0.846617475238466,0.878765535961343,0,0,0.81460398464895,1.82690571972657,0.757323193579973
