"","cors_true","cors_est"
"109",0.980182293021701,0.963103587180718
"110",0.948979736039242,0.000564671299496659
"111",0.82837631813918,0.740095341297129
"112",0.999653446764749,0.98104754718447
"113",0.876655298122294,0.593956661742218
"114",0.762767743278735,0.736976253234338
"115",0.316094295010857,0.000305609646181135
"116",0.804906258599553,0.00151100316932011
"117",0.999759807240379,0.990258950442114
"118",0.661198113711291,0.000235065854282221
"119",0.975462539856702,0.5121161947351
"120",0.381275744620561,0.00080550053691369
"121",0.936839299007206,0.820280087076599
"122",0.908304475924556,0.88141058171392
"123",0.409608352307119,0.000320261984938875
"124",0.975385885791566,0.896398959132422
"125",0.878328220844295,0.764417711135199
"126",0.931732457932217,0.914880818791887
"127",0.857047476068497,0.801930919669735
"128",0.99691972415181,0.994162129122994
"129",0.998163625335007,0.981416440281311
"130",0.984364428639533,0.923987715876433
"131",0.804775035790435,0.286627315831703
"132",0.957687357250688,0.000561069825470171
"133",0.532884947945608,0.513351725893927
"134",0.992113405054776,0.922858647358986
"135",0.122180990292793,0.000180048686291009
"136",0.939204568037918,0.643654468458823
"137",0.601014239969224,0.574508348201931
"138",0.998385929739819,0.87990910360989
"139",0.370766131638945,0.000245541213219575
"140",0.876031329571884,0.658096285334749
"141",0.927370347390032,0.728588733239108
"142",0.989466083921836,0.982110577663422
"143",0.727931720576307,0.718384374583884
"144",0.97528609460598,0.937491324997127
"145",0.953010282061982,0.952424512555178
"146",0.748412831509447,0.202464462625057
"147",0.944801765089711,0.331396686435399
"148",0.982001760097278,0.907372439980284
"149",0.998549336994557,0.977696221946642
"150",0.789991980793935,0.328597570068014
"151",0.994940834974173,0.988651292328773
"152",0.91872587797057,0.000267785236697607
"153",0.962321870526044,0.903527354575017
"154",0.870747695206429,0.815472114422692
"155",0.952754294462049,0.88864573623173
"156",0.999566116582038,0.992553535244654
"157",0.98853887407848,0.944102186446025
"158",0.862489883024171,0.817605764491347
"159",0.754976625139264,0.52570939777352
"160",0.977029341513413,0.635589444360766
"161",0.954351939450543,0.609317854549802
"162",0.32929840045626,0.00296290132675871
"163",0.967440105418154,0.882507033486216
"164",0.9802288047917,0.000465148983337101
"165",0.523573086904986,0.0262712121157679
"166",0.125026351786554,0.000336196554694567
"167",0.987607077583889,0.956780447561952
"168",0.980120843635309,0.95140680785851
"169",0.896094728956288,0.889616158291317
"170",0.632826953005833,0.000286610397708208
"171",0.894673318388986,0.429685353893799
"172",0.922022340209317,0.910554592450404
"173",0.859621579606833,0.809545356340678
"174",0.10059445676124,0.000323756317504788
"175",0.618015214290007,0.000201622777542398
"176",0.937244883782818,0.684467493013152
"177",0.741555185033749,0.00411512550615645
"178",0.830073987096052,0.803934375202324
"179",0.827699776412096,0.261250614459635
"180",0.995278318270117,0.957586537531464
"181",0.605013595759392,0.00114206972062194
"182",0.980979975728223,0.00102513939328038
"183",0.11375843981887,0.00114915707701001
"184",0.967554498390295,0.958835169883657
"185",0.772528498720545,0.000319434333538386
"186",0.252157875162039,0.23883202934793
"187",0.785275962793661,0.000544470740881839
"188",0.952339327479885,0.855954938705028
"189",0.882944143801293,0.89349504467338
"190",0.465472685361262,0.447521199952664
"191",0.981089745677134,0.877167531353506
"192",0.440990942948964,0.40730708416958
"193",0.82985696953024,0.503154112572907
"194",0.969473615550854,0.719109123122803
"195",0.331397668319785,0.000549982555405916
"196",0.970519673956788,0.946796787033995
"197",0.974510827927156,0.765631889812688
"198",0.882339977941115,0.808454664620597
"199",0.607146625851827,0.000813030321478022
"200",0.994932524039381,0.989321337093727
