"","mean_sampling","cors_true","cors_est","cors_est_lb","cors_est_ub","evs_true","evs_est","evs_est_lb","evs_est_ub","a","b","cv_true"
"1",41.9035889939405,0.999818873112213,0.999883176646524,0,0,0.993949936080887,0.999749931563659,0,0,11.4764988184371,10.1494263472191,1.04055090100791
"2",68.8419367391616,0.99989441818938,0.999876667297932,0,0,1.00200539202997,0.99975209784635,0,0,11.4764988184371,10.1494263472191,1.03653269375127
"3",70.1476006782614,0.990250355235327,0.988784139522357,0,0,1.01417336207994,0.977378013302115,0,0,11.4764988184371,10.1494263472191,1.06357982353658
"4",66.6795529616065,0.999673762447031,0.999628621374177,0,0,0.9966011405447,0.999249799018453,0,0,11.4764988184371,10.1494263472191,1.06577532581425
"5",92.4268105591182,0.999761702015895,0.999753398576492,0,0,1.00107073677985,0.999501063381446,0,0,11.4764988184371,10.1494263472191,1.01735267837453
"6",28.3103630046826,0.999514822593532,0.999531173496899,0,0,1.00334139683813,0.999044408667432,0,0,11.4764988184371,10.1494263472191,0.954069147179458
"7",34.598620877834,0.999703934665769,0.999712269734105,0,0,1.00744236238488,0.999410597382091,0,0,11.4764988184371,10.1494263472191,0.97926485911768
"8",6.71887422678992,0.996981115838687,0.998183116514129,0,0,0.968031938309561,0.995462120570762,0,0,11.4764988184371,10.1494263472191,0.915831168402529
"9",24.6271218557376,0.998823525910007,0.998731827661515,0,0,1.00974421037576,0.997440459187775,0,0,11.4764988184371,10.1494263472191,1.07198936145993
"10",47.7629614486359,0.999859056442885,0.999861882830023,0,0,1.00309895427498,0.999716791454041,0,0,11.4764988184371,10.1494263472191,0.990453911853373
"11",27.5805486943573,0.999196451892115,0.999121550323679,0,0,0.991176061593105,0.998184796999107,0,0,11.4764988184371,10.1494263472191,0.961428247633449
"12",23.2598575500306,0.998382700650845,0.998082969596289,0,0,0.993614164913793,0.995921904921782,0,0,11.4764988184371,10.1494263472191,1.0780046063035
"13",90.1672734348103,0.999936630151177,0.999910609928713,0,0,0.993773229878868,0.999819424567007,0,0,11.4764988184371,10.1494263472191,0.969421937529855
"14",29.1112927258946,0.99942029479647,0.999415926761407,0,0,1.00340378454449,0.998793541402158,0,0,11.4764988184371,10.1494263472191,0.963124552115991
"15",69.4202163927257,0.999549987979583,0.99939582355639,0,0,0.99475214980418,0.998763668547461,0,0,11.4764988184371,10.1494263472191,0.911271966865795
"16",90.4127297955565,0.999752416894087,0.999655337674916,0,0,1.0202466197195,0.999305809920362,0,0,11.4764988184371,10.1494263472191,0.776856368453303
"17",72.0375110544264,0.999708999139635,0.999725082285345,0,0,1.007762199263,0.999443436488211,0,0,11.4764988184371,10.1494263472191,1.04019884798508
"18",77.7674480795395,0.999159206644602,0.999215200868217,0,0,0.997304185144547,0.998404127023972,0,0,11.4764988184371,10.1494263472191,0.98849979149525
"19",92.803667036118,0.999780423252743,0.999814070602175,0,0,1.00296667341359,0.999623250764133,0,0,11.4764988184371,10.1494263472191,0.997549695467715
"20",58.1252323968802,0.9994427938274,0.999469887427371,0,0,0.994934138941161,0.998916615337731,0,0,11.4764988184371,10.1494263472191,0.85959384893009
"21",10.4094812623225,0.999221453555314,0.999225351815261,0,0,0.995302077474206,0.998313375795838,0,0,11.4764988184371,10.1494263472191,1.09500278148167
"22",91.9654966657981,0.999895229406446,0.999885242067405,0,0,0.99518928200013,0.999765301394086,0,0,11.4764988184371,10.1494263472191,0.901384663409247
"23",56.2443632904906,0.999956977410676,0.999938806807584,0,0,0.995976286930337,0.999872782725257,0,0,11.4764988184371,10.1494263472191,1.13480755300158
"24",48.7937826297712,0.999888311656081,0.999781639406093,0,0,0.995187414498972,0.99952381094615,0,0,11.4764988184371,10.1494263472191,0.881646928063392
"25",69.1929574308451,0.999797663590243,0.999844566716509,0,0,1.01858207608928,0.999685170985464,0,0,11.4764988184371,10.1494263472191,0.795505579993569
"26",31.516223417595,0.999711674430818,0.999190946454734,0,0,1.01345856985958,0.998346537432552,0,0,11.4764988184371,10.1494263472191,0.746053725201671
"27",38.2696309734602,0.999751957552253,0.999728767219618,0,0,1.00027357162808,0.999438923911773,0,0,11.4764988184371,10.1494263472191,1.06160203323921
"28",71.0550161174033,0.999924772773153,0.999922260634033,0,0,0.99684675792544,0.999844159249751,0,0,11.4764988184371,10.1494263472191,0.934626402124688
"29",86.8264450521674,0.999436871429205,0.999434055708166,0,0,1.00851668810346,0.998858237372111,0,0,11.4764988184371,10.1494263472191,0.962593619693867
