"","cors_true","cors_est"
"75",0.0589083076643263,0.15434883879715
"76",0.502098931094043,0.590934276184278
"77",0.715235022624985,0.767207687295749
"78",0.439239207787706,0.348619402912478
"79",0.548974985411406,0.711811189583246
"80",0.852936269988095,0.930969174441864
"81",0.44130636981661,0.475161964962331
"82",0.686057645744932,0.565126542220408
"83",0.295150100061226,0.288422906584192
"84",0.677364334722857,0.771628253599208
"85",0.494587101614712,0.561057624328616
"86",0.848703149473855,0.936721259876327
"87",0.642545022337095,0.628387957244474
"88",0.813926281888578,0.90760967931857
"89",0.704851802737985,0.739356592006187
"90",NA,0.904950787699064
"91",0.647292007103837,0.724683370635608
"92",0.696818497409885,0.944795506149762
"93",0.410123250725226,0.434510511693845
"94",0.727770885116292,0.808287710800676
"95",0.529265315837157,0.547906991781611
"96",0.759969833037895,0.857837540379087
"97",0.770250535873556,0.870959257096911
"98",0.726384920647043,0.816113500774757
"99",0.683658264973376,0.815189813723193
"100",0.913192661761336,0.935502170538439
"101",0.839490228364438,0.934312259635751
"102",0.72578292823113,0.805557350952933
"103",0.716233805355115,0.797116859865498
"104",0.294072906094134,0.000426602560763923
"105",0.774670543429593,0.891676054321636
"106",0.352068164256149,0.505939115133894
"107",0.1346608570301,0.1589448122705
"108",0.788117053507423,0.806455992729578
"109",0.751928703544233,0.772982227763828
"110",0.671622078364345,0.793307934185735
"111",0.470024975723828,0.544971418887732
"112",0.841667065577023,0.913793040539741
"113",0.365913615582453,0.407238640524776
"114",0.410446065840478,0.531615824801375
"115",0.726841510839479,0.789941950150604
"116",0.553622325578273,0.651922143586827
"117",0.167183731756994,0.158219768715084
"118",0.632055048742914,0.695970659982132
"119",0.724304105300159,0.819962472212792
"120",0.430938851244909,0.488910180031952
"121",0.290209973898084,0.260577706369873
"122",0.845949127134332,0.903178473851669
"123",0.678132908182975,0.602578633461347
"124",0.256326558556997,0.269377303016205
"125",0.437704065716247,0.194246224889255
"126",0.310381045109211,0.42447853354632
"127",0.897305646710497,0.948157637161696
"128",0.569819590427209,0.626615893238178
"129",0.884518330886261,0.959312795928716
"130",0.60578554405802,0.766096434992834
"131",0.486751416184096,0.479202721007693
"132",0.703062842598714,0.76509499497423
"133",0.567257296976512,0.647328758124176
"134",0.759835206942039,0.826592711039653
"135",0.51965744433065,0.583954307016209
"136",0.888233244310596,0.937410250885118
"137",0.609072137975175,0.688209329250072
"138",0.784222640641736,0.877744181421089
"139",0.755495847613205,0.847929823879489
"140",0.645556449426895,0.722184538832699
"141",0.4075377671291,0.511198166591699
"142",0.527656357559584,0.584405261027568
"143",0.828698263692087,0.908671338886722
"144",0.687186241778891,0.797169305432418
"145",0.545966397289678,0.56038667247664
"146",0.509801789287807,0.56640983466444
"147",0.538067388920816,0.424783297173967
"148",0.280662887212968,0.43853442167203
"149",0.322954331165102,0.350963858516052
"150",0.799344469659034,0.869564764819337
"151",0.857607815671335,0.939608356023362
"152",0.889655328480877,0.934406482830367
"153",0.840242935908987,0.923295042700352
"154",0.652590198479514,0.776014474215228
"155",0.798617890676835,0.864850607224758
"156",0.476415590155365,0.633274230801819
"157",0.964921748787752,0.9609627749
"158",0.868100427734596,0.931501838488608
"159",0.299537674089883,0.357712927674362
"160",0.175582915810813,0.212288736476758
"161",0.728622641188901,0.815077854749305
"162",0.924612819526661,0.974500228928364
"163",0.443846075961032,0.631468042319075
"164",0.942109617442439,0.977886375077868
"165",0.614612310863175,0.703800866477458
"166",0.635079766583637,0.710121601367801
"167",0.509294481556163,0.555945021879563
"168",0.152466052239594,0.197413770427264
"169",0.750293928067527,0.822513440582268
"170",0.636418916365878,0.435906361730461
"171",0.593962426033927,0.674632866689749
"172",0.835923307622394,0.880988023198569
"173",0.710174714100856,0.738077016017614
"174",0.551004817844592,0.611384833267181
"175",0.346805498684521,0.406626168191009
"176",0.249705696403848,0.238593296602516
"177",0.793750271759509,0.889542945058833
"178",0.846229438459312,0.925314265449488
"179",0.562803377472466,0.525210050192928
"180",0.594447320032913,0.691735294049204
"181",0.452194077039648,0.500070381070686
"182",0.886396024870653,0.964414553293636
"183",0.740925746861128,0.84986568067155
"184",0.453424640183098,0.357878999568277
"185",0.156300677357363,0.000508091167221397
"186",0.409459560487662,0.408510177257382
"187",0.723830228700372,0.814937427088157
"188",0.834389466432026,0.919608269812591
"189",0.562769414281597,0.639377932845484
"190",0.728764721251719,0.832291913128302
"191",0.824572194861948,0.902213788366469
"192",0.820008236596415,0.885826612704102
"193",0.686967517199856,0.68667409853325
"194",0.549688510950662,0.51730745211178
"195",0.730864219662581,0.753271682977301
"196",0.498722390698528,0.53466178995654
"197",0.516538318886854,0.59124882482542
"198",0.939021896816053,0.960398373809018
"199",0.512475668100237,0.529981095621655
"200",0.494669422559392,0.571412983565768
